City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
252,College,US,2020-11-02 18:50:56,64.86,-147.8,-7.6,76,90,4.7
253,Ciudad Guayana,VE,2020-11-02 18:50:56,8.35,-62.65,77.43,86,100,6.85
254,Hofn,IS,2020-11-02 18:50:56,64.25,-15.21,42.8,45,75,10.29
255,Hurricane,US,2020-11-02 18:50:56,37.18,-113.29,78.8,12,1,6.93
256,Nanortalik,GL,2020-11-02 18:47:37,60.14,-45.24,29.75,88,82,9.22
257,Hirara,JP,2020-11-02 18:50:56,24.8,125.28,76.46,79,100,31.16
258,Palmer,US,2020-11-02 18:50:56,42.16,-72.33,39.2,41,90,31.09
259,Thongwa,MM,2020-11-02 18:50:56,16.76,96.53,80.6,94,85,3.36
260,Mercedes,AR,2020-11-02 18:50:56,-34.65,-59.43,80.01,30,0,4.0
261,Lakatoro,VU,2020-11-02 18:50:01,-16.1,167.42,77.0,94,75,3.18
262,Bambanglipuro,ID,2020-11-02 18:49:41,-7.95,110.28,76.37,86,9,4.18
263,Srivardhan,IN,2020-11-02 18:50:57,18.03,73.02,78.69,68,18,4.85
264,Nioro,GM,2020-11-02 18:50:57,13.35,-15.75,86.85,30,99,2.82
265,Sao Filipe,CV,2020-11-02 18:49:04,14.9,-24.5,81.61,64,36,3.4
266,Leningradskiy,RU,2020-11-02 18:50:57,69.38,178.42,16.14,85,100,3.94
267,Saldanha,ZA,2020-11-02 18:48:52,-33.01,17.94,78.8,29,67,5.82
268,Okhotsk,RU,2020-11-02 18:50:57,59.38,143.3,28.11,95,100,24.38
269,Riohacha,CO,2020-11-02 18:50:02,11.54,-72.91,85.33,70,90,9.44
270,Rumonge,BI,2020-11-02 18:50:58,-3.97,29.44,74.5,71,100,4.94
271,Do Gonbadan,IR,2020-11-02 18:50:58,30.36,50.8,64.4,18,0,1.5
272,Ha Giang,VN,2020-11-02 18:50:58,22.83,104.98,66.65,64,92,1.97
273,Vila Velha,BR,2020-11-02 18:50:58,-20.33,-40.29,75.2,64,75,17.22
274,Ko Samui,TH,2020-11-02 18:49:18,9.54,99.94,82.45,77,99,6.82
275,Katsuura,JP,2020-11-02 18:50:58,35.13,140.3,60.8,93,75,9.17
276,Warri,NG,2020-11-02 18:50:59,5.52,5.75,78.49,86,42,4.45
277,Saint George,US,2020-11-02 18:50:59,37.1,-113.58,64.4,23,20,3.36
278,Karratha,AU,2020-11-02 18:48:50,-20.74,116.85,67.5,53,0,10.6
